prices,times
128.38,2013-10-07 00:00:00
125.72,2013-10-08 00:00:00
130.9,2013-10-09 00:00:00
129.68,2013-10-10 00:00:00
130.27,2013-10-11 00:00:00
135.35,2013-10-12 00:00:00
135.48,2013-10-13 00:00:00
140.48,2013-10-14 00:00:00
143.89,2013-10-15 00:00:00
143.61,2013-10-16 00:00:00
146.15,2013-10-17 00:00:00
151.34,2013-10-18 00:00:00
170.51,2013-10-19 00:00:00
172.01,2013-10-20 00:00:00
181.41,2013-10-21 00:00:00
193.45,2013-10-22 00:00:00
206.78,2013-10-23 00:00:00
198.8,2013-10-24 00:00:00
172.48,2013-10-25 00:00:00
178.96,2013-10-26 00:00:00
189.83,2013-10-27 00:00:00
198.55,2013-10-28 00:00:00
204.39,2013-10-29 00:00:00
204.2,2013-10-30 00:00:00
203.88,2013-10-31 00:00:00
205.26,2013-11-01 00:00:00
206.89,2013-11-02 00:00:00
212.45,2013-11-03 00:00:00
226.28,2013-11-04 00:00:00
230.63,2013-11-05 00:00:00
260.85,2013-11-06 00:00:00
295.63,2013-11-07 00:00:00
332.02,2013-11-08 00:00:00
358.0,2013-11-09 00:00:00
313.0,2013-11-10 00:00:00
340.55,2013-11-11 00:00:00
355.48,2013-11-12 00:00:00
404.17,2013-11-13 00:00:00
408.84,2013-11-14 00:00:00
424.16,2013-11-15 00:00:00
437.41,2013-11-16 00:00:00
488.36,2013-11-17 00:00:00
580.87,2013-11-18 00:00:00
614.4,2013-11-19 00:00:00
565.34,2013-11-20 00:00:00
675.06,2013-11-21 00:00:00
731.15,2013-11-22 00:00:00
819.31,2013-11-23 00:00:00
764.43,2013-11-24 00:00:00
793.07,2013-11-25 00:00:00
832.93,2013-11-26 00:00:00
914.13,2013-11-27 00:00:00
979.08,2013-11-28 00:00:00
1101.83,2013-11-29 00:00:00
1127.45,2013-11-30 00:00:00
1033.39,2013-12-01 00:00:00
974.03,2013-12-02 00:00:00
1078.64,2013-12-03 00:00:00
1121.48,2013-12-04 00:00:00
989.04,2013-12-05 00:00:00
1019.66,2013-12-06 00:00:00
811.98,2013-12-07 00:00:00
743.11,2013-12-08 00:00:00
897.89,2013-12-09 00:00:00
