prices,times
608.15855,2016-09-11
610.928125,2016-09-13
610.386125,2016-09-15
608.006875,2016-09-17
610.1965,2016-09-19
598.884875,2016-09-21
604.2225,2016-09-23
601.7472375,2016-09-25
605.9622125,2016-09-27
606.36375,2016-09-29
614.8238,2016-10-01
611.8511,2016-10-03
612.3522875,2016-10-05
617.21035,2016-10-07
615.65675,2016-10-09
639.30995,2016-10-11
635.9650875,2016-10-13
637.9498571428572,2016-10-15
638.1833875,2016-10-17
629.253675,2016-10-19
631.9242125,2016-10-21
653.0028625,2016-10-23
655.3199500000002,2016-10-25
682.2239625,2016-10-27
714.89545,2016-10-29
702.0015125,2016-10-31
733.336125,2016-11-02
703.6940875,2016-11-04
712.00325,2016-11-06
708.974875,2016-11-08
713.690125,2016-11-10
703.7180000000001,2016-11-12
706.467875,2016-11-14
736.9143750000002,2016-11-16
747.5217625,2016-11-18
729.066625,2016-11-20
748.749375,2016-11-22
737.450375,2016-11-24
733.673,2016-11-26
733.0521249999998,2016-11-28
742.6967625,2016-11-30
772.43725,2016-12-02
764.81625,2016-12-04
756.6215,2016-12-06
769.72975,2016-12-08
773.40125,2016-12-10
777.006875,2016-12-12
774.8969999999999,2016-12-14
781.5683750000002,2016-12-16
788.40575,2016-12-18
793.0901375,2016-12-20
860.599875,2016-12-22
891.6126125,2016-12-24
897.335375,2016-12-26
967.480375,2016-12-28
952.156375,2016-12-30
997.729875,2017-01-01
1023.141875,2017-01-03
994.674875,2017-01-05
896.830375,2017-01-07
894.18025,2017-01-09
785.2237375,2017-01-11
826.2956625,2017-01-13
822.2076,2017-01-15
903.84575,2017-01-17
895.798875,2017-01-19
920.4479,2017-01-21
922.0736125,2017-01-23
893.045625,2017-01-25
919.27975,2017-01-27
915.933,2017-01-29
964.706075,2017-01-31
1007.6137125,2017-02-02
1030.9994125,2017-02-04
1024.01375,2017-02-06
1052.3766125,2017-02-08
999.1035,2017-02-10
1000.604625,2017-02-12
1011.78025,2017-02-14
1035.208125,2017-02-16
1056.6371375,2017-02-18
1084.7550125,2017-02-20
1123.2231875,2017-02-22
1174.86625,2017-02-24
1175.04975,2017-02-26
1187.5652857142854,2017-02-28
1259.4108166666667,2017-03-02
1267.0272,2017-03-04
1275.197375,2017-03-06
1157.3933,2017-03-08
1098.6171285714288,2017-03-10
1227.494625,2017-03-12
1245.3707857142854,2017-03-14
1180.945657142857,2017-03-16
952.2323625,2017-03-18
1049.0844875,2017-03-20
1028.7268625,2017-03-22
941.9197142857145,2017-03-24
956.7863125,2017-03-26
1046.127625,2017-03-28
1037.90455,2017-03-30
1086.9295714285713,2017-04-01
1141.813,2017-04-03
1133.0793142857142,2017-04-05
1190.45425,2017-04-07
1208.8005,2017-04-09
1226.6170375,2017-04-11
1180.0237125,2017-04-13
1184.8806714285713,2017-04-15
1205.634875,2017-04-17
1217.9300875,2017-04-19
1258.3614125,2017-04-21
1257.9881125,2017-04-23
1279.4146875,2017-04-25
1345.3539125,2017-04-27
1334.9790375,2017-04-29
1417.1728125,2017-05-01
1507.5768571428573,2017-05-03
1533.3350714285714,2017-05-05
1535.8684285714285,2017-05-07
1721.2849714285715,2017-05-09
1820.9905625,2017-05-11
1771.9200125,2017-05-13
1723.1269375,2017-05-15
1807.4850625,2017-05-17
1961.5204875,2017-05-19
2046.5344625,2017-05-21
2287.7102875,2017-05-23
2387.206285714285,2017-05-25
2014.0529625,2017-05-27
2275.9307,2017-05-29
2285.9339142857143,2017-05-31
2446.142414285714,2017-06-02
2516.173142857143,2017-06-04
2883.313696637142,2017-06-06
2792.9991875,2017-06-08
2845.372857142857,2017-06-10
2657.6750625,2017-06-12
2447.0415625,2017-06-14
2464.9598142857144,2017-06-16
2507.389252144286,2017-06-18
2754.97825,2017-06-20
2727.2880125,2017-06-22
2589.1648875,2017-06-24
2436.4510571428573,2017-06-26
2585.349185714286,2017-06-28
2477.641375,2017-06-30
2501.191342857143,2017-07-02
2599.7298375,2017-07-04
2609.96775,2017-07-06
2562.1306625,2017-07-08
2366.1701428571428,2017-07-10
2385.748571428572,2017-07-12
2190.947833333333,2017-07-14
1931.2143,2017-07-16
2320.12225,2017-07-18
2898.1884166666664,2017-07-20
2807.609857142857,2017-07-22
2751.821028571429,2017-07-24
2495.028585714286,2017-07-26
2781.636583333333,2017-07-28
2745.9554166666658,2017-07-30
2710.4130666666665,2017-08-01
2794.117716666666,2017-08-03
3218.115016666666,2017-08-05
3407.2268333333336,2017-08-07
3357.326316666667,2017-08-09
3632.506666666666,2017-08-11
4125.54802,2017-08-13
4217.028328571429,2017-08-15
4328.725716666667,2017-08-17
4222.662214285714,2017-08-19
4043.722,2017-08-21
4174.95,2017-08-23
4363.05445,2017-08-25
4354.308333333333,2017-08-27
4607.98545,2017-08-29
4748.255,2017-08-31
4580.3874799999985,2017-09-02
4344.0983166666665,2017-09-04
4641.822016666666,2017-09-06
4310.750183333334,2017-09-08
4329.955,2017-09-10
4219.036616666667,2017-09-12
3319.63,2017-09-14
3763.6260399999996,2017-09-16
4093.316666666667,2017-09-18
3977.561666666666,2017-09-20
3637.50255,2017-09-22
3703.04065,2017-09-24
3910.3073833333333,2017-09-26
4201.98905,2017-09-28
4335.368316666667,2017-09-30
4386.88375,2017-10-02
4225.175,2017-10-04
4345.6033333333335,2017-10-06
4602.280883333334,2017-10-08
4782.28,2017-10-10
5325.130683333333,2017-10-12
5739.4387333333325,2017-10-14
5711.205866666667,2017-10-16
5546.1761000000015,2017-10-18
5979.4598399999995,2017-10-20
5983.184550000001,2017-10-22
5505.827766666666,2017-10-24
5893.138416666667,2017-10-26
5776.696950000001,2017-10-28
6105.874220000001,2017-10-30
6665.306683333332,2017-11-01
7197.72006,2017-11-03
7377.012366666668,2017-11-05
7092.127233333333,2017-11-07
7158.03706,2017-11-09
6362.851033333332,2017-11-11
6550.227533333334,2017-11-13
7301.4299200000005,2017-11-15
7786.884366666666,2017-11-17
8007.654066666668,2017-11-19
8059.8,2017-11-21
8148.95,2017-11-23
8707.407266666667,2017-11-25
9718.29505,2017-11-27
9879.328333333333,2017-11-29
10883.912,2017-12-01
11332.622,2017-12-03
11878.433333333334,2017-12-05
16501.971666666668,2017-12-07
15142.834152123332,2017-12-09
16762.116666666665,2017-12-11
16808.366666666665,2017-12-13
17771.899999999998,2017-12-15
19289.785,2017-12-17
17737.111666666668,2017-12-19
16047.51,2017-12-21
15360.261666666667,2017-12-23
14119.028333333335,2017-12-25
15589.321666666665,2017-12-27
14640.14,2017-12-29
14165.575,2017-12-31
15005.856666666668,2018-01-02
15199.355,2018-01-04
17319.198,2018-01-06
15265.906666666668,2018-01-08
15126.398333333333,2018-01-10
13912.882,2018-01-12
13852.92,2018-01-14
11180.998333333333,2018-01-16
11345.423333333332,2018-01-18
12950.793333333333,2018-01-20
10544.593333333332,2018-01-22
11282.258333333333,2018-01-24
10969.815,2018-01-26
11765.71,2018-01-28
10184.061666666666,2018-01-30
9083.258333333333,2018-02-01
9076.678333333333,2018-02-03
6838.8166666666675,2018-02-05
8099.958333333332,2018-02-07
8535.516666666668,2018-02-09
8343.455,2018-02-11
8597.7675,2018-02-13
9977.154,2018-02-15
10841.991666666667,2018-02-17
11110.964999999998,2018-02-19
10532.791666666666,2018-02-21
10162.116666666667,2018-02-23
9696.593333333332,2018-02-25
10763.883333333333,2018-02-27
11009.381666666668,2018-03-01
11326.948333333336,2018-03-03
11595.54,2018-03-05
10118.058,2018-03-07
9089.278333333334,2018-03-09
9761.396666666666,2018-03-11
9154.7,2018-03-13
8358.121666666666,2018-03-15
7993.674643641666,2018-03-17
8412.033333333333,2018-03-19
8947.753333333334,2018-03-21
8686.826666666666,2018-03-23
8617.296666666667,2018-03-25
7876.195,2018-03-27
7172.28,2018-03-29
6935.48,2018-03-31
7035.848333333332,2018-04-02
6787.761666666666,2018-04-04
6603.876666666668,2018-04-06
7017.656666666668,2018-04-08
6787.571666666668,2018-04-10
7847.845,2018-04-12
8036.511051408333,2018-04-14
8043.803333333332,2018-04-16
8164.9374257650015,2018-04-18
8852.718333333332,2018-04-20
8838.548333333334,2018-04-22
9555.542,2018-04-24
9258.398333333333,2018-04-26
9326.173333333334,2018-04-28
9259.57,2018-04-30
9221.426,2018-05-02
9710.73,2018-05-04
9630.136276683334,2018-05-06
9228.608333333334,2018-05-08
9101.483333333334,2018-05-10
8484.346666666666,2018-05-12
8652.038333333332,2018-05-14
8340.703333333333,2018-05-16
8240.055,2018-05-18
