prices,times
0.050150099999999996,2013-09-22 00:00:00
0.0519236,2013-09-23 00:00:00
0.0729698,2013-09-24 00:00:00
0.0930888,2013-09-25 00:00:00
0.196108,2013-09-26 00:00:00
0.18468900000000002,2013-09-27 00:00:00
0.13377999999999998,2013-09-28 00:00:00
0.14571900000000002,2013-09-29 00:00:00
0.18065499999999998,2013-09-30 00:00:00
0.15501800000000002,2013-10-01 00:00:00
0.132353,2013-10-02 00:00:00
0.135579,2013-10-03 00:00:00
0.14491199999999999,2013-10-04 00:00:00
0.150661,2013-10-05 00:00:00
0.14329,2013-10-06 00:00:00
0.139623,2013-10-07 00:00:00
0.145059,2013-10-08 00:00:00
0.140649,2013-10-09 00:00:00
0.156166,2013-10-10 00:00:00
0.234994,2013-10-11 00:00:00
0.20501799999999998,2013-10-12 00:00:00
0.263998,2013-10-13 00:00:00
0.3342,2013-10-14 00:00:00
0.358122,2013-10-15 00:00:00
0.36585100000000004,2013-10-16 00:00:00
0.304584,2013-10-17 00:00:00
0.316346,2013-10-18 00:00:00
0.299761,2013-10-19 00:00:00
0.173968,2013-10-20 00:00:00
0.17628,2013-10-21 00:00:00
0.13393,2013-10-22 00:00:00
0.128099,2013-10-23 00:00:00
0.12228199999999999,2013-10-24 00:00:00
0.18093099999999998,2013-10-25 00:00:00
0.15103,2013-10-26 00:00:00
0.131797,2013-10-27 00:00:00
0.23057600000000003,2013-10-28 00:00:00
0.180482,2013-10-29 00:00:00
0.310681,2013-10-30 00:00:00
0.357714,2013-10-31 00:00:00
0.36678,2013-11-01 00:00:00
0.443636,2013-11-02 00:00:00
0.5207149999999999,2013-11-03 00:00:00
0.477433,2013-11-04 00:00:00
0.23228000000000001,2013-11-05 00:00:00
0.25109699999999996,2013-11-06 00:00:00
0.258311,2013-11-07 00:00:00
0.266808,2013-11-08 00:00:00
0.286114,2013-11-09 00:00:00
0.23695,2013-11-10 00:00:00
0.24804299999999999,2013-11-11 00:00:00
0.312737,2013-11-12 00:00:00
0.302017,2013-11-13 00:00:00
0.292225,2013-11-14 00:00:00
0.23758600000000002,2013-11-15 00:00:00
0.25601399999999996,2013-11-16 00:00:00
0.254771,2013-11-17 00:00:00
0.202925,2013-11-18 00:00:00
0.199524,2013-11-19 00:00:00
0.171351,2013-11-20 00:00:00
0.168574,2013-11-21 00:00:00
0.195975,2013-11-22 00:00:00
0.229399,2013-11-23 00:00:00
0.22411399999999998,2013-11-24 00:00:00
0.328873,2013-11-25 00:00:00
0.79874,2013-11-26 00:00:00
0.588376,2013-11-30 00:00:00
0.6895439999999999,2013-12-01 00:00:00
0.324211,2013-12-02 00:00:00
0.45235699999999995,2013-12-03 00:00:00
